Titulo;Precio;m2;Telefono;Descripcion;Link;Direccion;Observaciones;
Local Calle Claudio Coello, Salamanca;14.000;285;; Magnifico local en los bajos de un edificio residencial de estilo clasico y de gran representatividad. Totalmente reformado. Actualmente joyeria de diseno. Licencia Vigente para uso de servicios terciarios en planta calle y planta sotano. Gran luz natural. ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/recoletos/129024760/d;Calle Claudio Coello, Salamanca;;
Local Calle Cartagena, Salamanca;Aconsultar;1061;; Magnifico local comercial ubicado en los bajos de un edificio residencial. Oficina en perfecto estado de conservacion, distribuida en planta baja, primera y sotano. Posibilidad de independizar la planta primera al contar con acceso independiente desde la calle. Posibilidad de anexionar mas superf... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/guindalera/128846282/d;Calle Cartagena, Salamanca;;
Local Calle de Toledo, 109, Centro;400;30;; Magnifico local para estudio musical completamente reformado. Tambien podria ser para otras actividades. 636064350 mas informacion por whatsap ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/embajadores---lavapies/152752696/d;Calle de Toledo, 109, Centro;;
Local Calle de Jorge Juan, Salamanca;2.000;120;911223937; Calle Jorge Juan, proximo a restaurantes de moda. HousinGo presenta este local comercial en alquiler. Ubicado en planta calle, el local esta ubicado en la Calle Jorge Juan, en el Barrio Recoletos. Tiene un buen nivel de luz natural. Dada su ubicacion, hace que sea bastante visible desde distin... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado-calefaccion-ascensor/159496429/d;Calle de Jorge Juan, Salamanca;;
Local Jovellanos, 5, Centro;8.500;500;910752078; DURANTE TODA LA VISITAS CUMPLIMOS UN ESTRICTO PROTOCOLO DE PROTECCION ANTI COVID 19, MINIMIZANDO EL RIESGO CON NUESTROS CLIENTES. Se alquila gran local en el barrio Cortes o como le conocen muchas personas el Barrio de las Letras, este nombre es un homenaje a los grandes escritores que hiciero... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado-calefaccion-salida-de-humos/151724948/d;Jovellanos, 5, Centro;2 baños;
Local Calle de Garcia de Paredes, Chamberi;1.400;90;911365328; Inmobiliaria Chamberi alquila magnifico local comercial a pie de calle en Chamberi (calle Garcia de Paredes), loca de 90m, 70 de ellos en planta calle y 20m sotano con mas de cinco metros e fachada, ideal para cualquier tipo de negocio. ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/almagro/159400945/d;Calle de García de Paredes, Chamberí;1 baño;
Local Moncloa;900;55;916355961; Tailor & Key presenta este local: Situado en la calle Ferraz, en pleno corazon del emblematico barrio de Argüelles, zona comercial por excelencia. Ubicado en un edificio clasico construido en 1936, este coqueto local, completamente diafano, se encuentra en muy buen estado y listo para inici... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/arguelles/159325867/d;Moncloa;1 baño;
Nave industrialCalle de Zabaleta, Chamartin;5.500;820;916354178; *PERFECTO PARA HACER TRASTEROS DE ALQUILER, SUPERMERCADO O GIMNASIO* GEPPCO GOYA alquila una estupenda nave industrial en Avenida de America, un espacio espectacular para negocios. Cuenta con una amplia area para diversos usos, y ademas tiene area de oficina, almacen y bano. La nave esta en buen... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/prosperidad/158923486/d;Nave industrialCalle de Zabaleta, Chamartín;;
Local Calle de Valle Inclan, 42, Latina;1.199;130;910752078; DURANTE TODAS LAS VISITAS CUMPLIMOS UN ESTRICTO PROTOCOLO DE PROTECCION ANTI COVID 19, MINIMIZANDO EL RIESGO CON NUESTROS CLIENTES. ALQUILER Y ALQUILER CON OPCION A COMPRA, LA PRIMA DE OPCION DE COMPRA SE NEGOCIARA ENTRE LAS PARTES. Hola querid@ futur@ amig@, Tengo mucha curiosidad por ... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado-calefaccion/158852241/d;Calle de Valle Inclán, 42, Latina;1 baño;
Local Calle Ponce de Leon, Chamberi;650;38;911362392; MODUS HOME PONE A TU DISPOSICION LOCAL A PIE DE CALLE REFORMADO. Se trata de un bajo de 38 metros construidos y 32 utiles. El local esta ubicado en el barrio Almagro y se encuentra en una calle muy conocida, tiene cerca bares, restaurantes, locales varios y el metro de Iglesia y Alonso Cano... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/almagro/159149254/d;Calle Ponce de León, Chamberí;1 baño;
Local Calle de Martin de Los Heros, Moncloa;2.200;110;911220294; Se traspasa BAR RESTAURANTE de comida japonesa, en la zona peatonal de la Plaza de Espana de Madrid, C/ Martin de los Heros. Precio del traspaso o cesion: 50.000 € Precio del alquiler: 2.200 €/mes. durante el primer ano 2.300 €/mes durante el segundo ano 2.400 €/mes durante el tercer ano... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado-calefaccion-salida-de-humos/159102867/d;Calle de Martín de Los Heros, Moncloa;1 baño;
Nave industrialAzcona, Salamanca;820;76;912667298; Local comercial o almacen con una superficie aproximada de 76 m². Consta de parte diafana con una anchura apta para vehiculo, altillo perfecto para almacenaje, un aseo, un office y un pequeno sotano. Apto todo tipo de negocio Inocuo. Ideal como almacen. Sin salida de humos. Altura libre de 4,35 ... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/guindalera/155690089/d;Nave industrialAzcona, Salamanca;1 baño;
Nave industrialVilla de Vallecas;1.200;256;923926754; Urbis te ofrece una nave en venta o alquiler en zona Vallecas, Madrid. Si quieres invertir en un negocio de exito, estas de suerte. Esta nave tiene 256 m2, 11011 m2 de parcela, y cuenta con 4 metros de altura. La zona en la que se encuentra tiene todos los equipamientos y servicios, como au... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/ensanche-de-vallecas---la-gavia/158092402/d;Nave industrialVilla de Vallecas;;
Local Monasterio de el Escorial, 55, Fuencarral;1.500;125;911364196; Mas inmuebles de caracteristicas similares en temploconsulting. com Se ofrece magnifico comercial en la mejor zona de Montecarmelo para alquilar en estado original de obra distribuido en 1 planta de 95m2 con escaparate de 6m a pie de calle y otra en primera planta de 25m2. Grandes ventanales e... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/montecarmelo/134856065/d;Monasterio de el Escorial, 55, Fuencarral;1 baño;
Local Calle Galeon, 27, Barajas;2.250;71;914895318; ! NO COBRAMOS AL COMPRADOR, UNICAMENTE 2.990€ + IVA AL VENDEDOR! CENTRO INMOBILIARIO VENDE O ALQUILA ***PUB*** estilo retro dentro del Hotel SENATOR en la Alameda de Osuna junto al Aeropuerto de Madrid Adolfo Suarez, 71 m2 distribuidos en tres estancias: Pub, cuarto de manipulacion, almace... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado/149668982/d;Calle Galeón, 27, Barajas;2 baños;
Local Calle de la Princesa, Chamberi;4.300;100;914894951; Local comercial ubicado en la calle Princesa en la zona mas comercial, rectangular, para entrar, impecable, reformado. Oportunidad. Cinco metros de fachada, dos escaparates. Ver fotos. Precio negociable. ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado-calefaccion/154541689/d;Calle de la Princesa, Chamberí;1 baño;
Local San Blas;2.500;100;912667189; Taller mecanico en alquiler!!! dispone de 2 elevadores, deposito de grasa y aceite, maquina de ruedas, paralelo y equilibrado, zona de lavado, almacen y oficinas Pregunte sin compromiso!!! ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/canillejas/151656764/d;San Blas;1 baño;
Local Villa de Vallecas;1.430;204;911365073; Se vende o alquila LOCAL EN PLANTA TERCERA, en el moderno edificio de oficinas del Parque empresarial Perez Iglesias de Vallecas. Bonito complejo de edificios exclusivos de alta calidad y diseno para uso tipico de Call Center, laboratorio, oficinas tecnologicas, unidad de produccion limpia, showr... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado-calefaccion/143182656/d;Villa de Vallecas;8 baños;
Local Villa de Vallecas;2.355;336;911365073; Se vende o alquila LOCAL EN PLANTA 4, en el moderno edificio de oficinas del Parque empresarial Perez Iglesias de Vallecas. Bonito complejo de edificios exclusivos de alta calidad y diseno para uso tipico de Call Center, laboratorio, oficinas tecnologicas, unidad de produccion limpia, showroom. E... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado-calefaccion/143171861/d;Villa de Vallecas;8 baños;
Local Villa de Vallecas;2.400;346;911365073; Se vende o alquila LOCAL EN PLANTA TERCERA, en el moderno edificio de oficinas del Parque empresarial Perez Iglesias de Vallecas. Bonito complejo de edificios exclusivos de alta calidad y diseno para uso tipico de Call Center, laboratorio, oficinas tecnologicas, unidad de produccion limpia, showr... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado-calefaccion/143217866/d;Villa de Vallecas;8 baños;
Local Villa de Vallecas;7.285;896;911365073; Se vende o alquila planta completa en el moderno edificio de oficinas del Parque empresarial Perez Iglesias de Vallecas. Incluye plaza de garaje. Bonito complejo de edificios exclusivos de alta calidad y diseno para uso tipico de Call Center, laboratorio, oficinas tecnologicas, unidad de producci... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado-calefaccion/143123051/d;Villa de Vallecas;8 baños;
Nave industrialAvenida de Aragon, San Blas;15.000;4180;910758029; ***NAVE INDUSTRIAL EN AVENIDA DE ARAGON MADRID, NACIONAL 2. UBICACION IDEAL NAVE DE LOGISTICA O GRAN ESPACIO COMERCIAL*** La nave tiene una superficie total de 4.180 m2. Son tres naves unidas, distribuidas en dos plantas diafanas con instalaciones, dos ascensores grandes y un montacargas de sota... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/rejas/153377156/d;Nave industrialAvenida de Aragón, San Blas;;
Local Villa de Vallecas;7.285;896;911365073; Se vende o alquila planta completa en el moderno edificio de oficinas del Parque empresarial Perez Iglesias de Vallecas. Incluye plaza de garaje. Bonito complejo de edificios exclusivos de alta calidad y diseno para uso tipico de Call Center, laboratorio, oficinas tecnologicas, unidad de producci... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado-calefaccion/143114354/d;Villa de Vallecas;8 baños;
Local Calle de Edgar Neville, 26, Tetuan;11.500;618;911796685; Comercializacion exclusiva de gran Local de esquina en una sola planta con posibilidad de dejarlo diafano en ubicacion inmejorable con alta densidad peatonal y comercial. Zona de influencia de la calle Orense. Fachada en chaflan con aprox de 20m por cada esquina. No tiene salida de humo... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado-calefaccion/155912059/d;Calle de Edgar Neville, 26, Tetuán;;
Local San Blas;3.300;368;911365073; Estupendo local  oficina en ALQUILER, ubicado en C/ Albasanz, San Blas  Canillejas, junto al metro Suances, C/ Alcala y varias lineas de autobus, muy proximo al aeropuerto y rodeado de todos los servicios en las proximidades, cafeterias, restaurantes, hoteles, etc. 368 m2, en planta 2, uso mixto ... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado/143762099/d;San Blas;2 baños;
Local Villa de Vallecas;7.285;896;911365073; Se vende o alquila planta completa en el moderno edificio de oficinas del Parque empresarial Perez Iglesias de Vallecas. Incluye plaza de garaje. Bonito complejo de edificios exclusivos de alta calidad y diseno para uso tipico de Call Center, laboratorio, oficinas tecnologicas, unidad de producci... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado-calefaccion/143115125/d;Villa de Vallecas;8 baños;
Local Villa de Vallecas;1.430;204;911365073; Se vende o alquila LOCAL EN PLANTA CUARTA, en el moderno edificio de oficinas del Parque empresarial Perez Iglesias de Vallecas. Bonito complejo de edificios exclusivos de alta calidad y diseno para uso tipico de Call Center, laboratorio, oficinas tecnologicas, unidad de produccion limpia, showro... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado-calefaccion/143174623/d;Villa de Vallecas;8 baños;
Local San Blas;3.300;368;911365073; Estupendo local  oficina en ALQUILER, ubicado en C/ Albasanz, San Blas  Canillejas, junto al metro Suances, C/ Alcala y varias lineas de autobus, muy proximo al aeropuerto y rodeado de todos los servicios en las proximidades, cafeterias, restaurantes, hoteles, etc. 368 m2, en planta 2, uso mixto ... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado/143762099/d;San Blas;2 baños;
Nave industrialSan Cesareo, Villaverde;4.250;1200;910758029; ***NAVE INDUSTRIAL EN VILLAVERDE ALTO CON 1200 M2 USO INDUSTRIAL*** Instalaciones distribuidas en 4 plantas, cuanta con camaras de frio mantenimiento y de congelacion, climatizacion, camaras de seguridad, instalacion contra incendios, Monta carga de 1 tonelada, suelos anti bacterias (epoxi). ... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/san-andres-de-villaverde/149000558/d;Nave industrialSan Cesáreo, Villaverde;;
Local Villa de Vallecas;2.400;347;911365073; Se vende o alquila LOCAL EN PLANTA PRIMERA, en el moderno edificio de oficinas del Parque empresarial Perez Iglesias de Vallecas. Bonito complejo de edificios exclusivos de alta calidad y diseno para uso tipico de Call Center, laboratorio, oficinas tecnologicas, unidad de produccion limpia, showr... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado-calefaccion/143395408/d;Villa de Vallecas;8 baños;
Local Villa de Vallecas;1.235;157;911365073; Se alquila LOCAL EN PLANTA PRIMERA, en el moderno edificio de oficinas del Parque empresarial Perez Iglesias de Vallecas. Bonito complejo de edificios exclusivos de alta calidad y diseno para uso tipico de Call Center, laboratorio, oficinas tecnologicas, unidad de produccion limpia, showroom. El ... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado-calefaccion/143395598/d;Villa de Vallecas;8 baños;
Local De Maria Teresa, Salamanca;1.200;35;916353542; Zona Guindalera junto a calle cartagena se alquila estupendo local a planta de calle totalmente reformado y equipado con camaras de refrigeracion a estrenar y aire acondicionado con bomba de calor, empresas y centro de estudios a menos de 100 mes ideal para comidas rapidas (sandwich , hamburguesa... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/guindalera/158324452/d;De María Teresa, Salamanca;;
Local Calle de Hortaleza, 104, Centro;3.995;292;910758029; EL MEJOR LOCAL PARA SU NEGOCIO Sin duda, emprender un negocio en una zona adecuada de la ciudad ofrece bienes anadidos que conviene tener en cuenta. Esto junto a las caracteristicas del local le pueden a ayudar a maximizar sus beneficios: Proximidad, atractivo y facilidad para los clientes:... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/justicia---chueca/154207561/d;Calle de Hortaleza, 104, Centro;2 baños;
Local Calle Mejico, Salamanca;1.100;85;912667298; Local Comercial con una superficie aproximada de 85 m2 . Consta de una sola planta totalmente diafano con el bano al fondo. Posee un escaparate a la calle Mejico de aproximadamente 2,5 m de largo. Apto todo tipo de negocio inocuo, menos hosteleria (no tiene salida de humos). Perfecto como oficina... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/guindalera/155690117/d;Calle Méjico, Salamanca;1 baño;
Local Pilar de Zaragoza, Salamanca;700;46;912667298; Local comercial de una superficie aproximada de 46 m², consta de dos plantas, en planta calle cuenta actualmente con dos barras de bar y una pequena sala diafana, mientras que en la planta sotano, cuenta con dos aseos y y dos salas diafanas. Cuenta con aire acondicionado. Excelente ubicacion en C... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado/155690098/d;Pilar de Zaragoza, Salamanca;2 baños;
Local San Blas;7.570;757;911365073; Estupendo local  oficina en ALQUILER, ubicado en C/ Albasanz, San Blas  Canillejas, junto al metro Suances, C/ Alcala y varias lineas de autobus, muy proximo al aeropuerto y rodeado de todos los servicios en las proximidades, cafeterias, restaurantes, hoteles, etc. 757 m2 DIAFANOS + TERRAZA DE 56... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado/143762504/d;San Blas;2 baños;
